UTMx512,UTMy361,Z,Longitude,Latitude,Elevation
4497.914,6023.539,424.781,-121.271,45.750,424.781
4524.533,6023.662,387.056,-121.268,45.750,387.056
4551.152,6023.786,328.267,-121.266,45.750,328.267
4577.771,6023.911,304.268,-121.264,45.750,304.268
4604.556,6024.037,338.125,-121.262,45.750,338.125
4631.341,6024.164,391.991,-121.260,45.750,391.991
4657.959,6024.291,419.684,-121.258,45.750,419.684
4684.745,6024.419,419.681,-121.255,45.750,419.681
4711.364,6024.548,411.756,-121.253,45.750,411.756
4737.982,6024.677,425.869,-121.251,45.750,425.869
4764.768,6024.808,433.332,-121.249,45.750,433.332
4791.387,6024.938,439.722,-121.247,45.750,439.722
4818.172,6025.070,449.941,-121.244,45.750,449.941
4844.791,6025.202,457.732,-121.242,45.750,457.732
4871.576,6025.336,460.316,-121.240,45.750,460.316
4898.195,6025.469,465.518,-121.238,45.750,465.518
4924.980,6025.604,471.595,-121.236,45.750,471.595
4951.599,6025.739,475.255,-121.233,45.750,475.255
4978.383,6025.876,475.654,-121.231,45.750,475.654
5005.002,6026.012,435.126,-121.229,45.750,435.126
5031.621,6026.149,327.249,-121.227,45.750,327.249
5058.406,6026.288,203.655,-121.225,45.750,203.655
5085.025,6026.427,114.499,-121.222,45.750,114.499
5111.811,6026.567,94.524,-121.220,45.750,94.524
5138.429,6026.707,109.938,-121.218,45.750,109.938
5165.215,6026.849,135.592,-121.216,45.750,135.592
5191.833,6026.990,138.728,-121.214,45.750,138.728
5218.452,6027.132,134.495,-121.212,45.750,134.495
5245.237,6027.276,139.781,-121.209,45.750,139.781
5272.022,6027.420,168.393,-121.207,45.750,168.393
5298.641,6027.565,229.260,-121.205,45.750,229.260
5325.260,6027.710,305.554,-121.203,45.750,305.554
5352.045,6027.857,366.935,-121.201,45.750,366.935
5378.664,6028.003,404.812,-121.198,45.750,404.812
5405.449,6028.152,440.201,-121.196,45.750,440.201
5432.068,6028.300,495.756,-121.194,45.750,495.756
5458.853,6028.450,516.170,-121.192,45.750,516.170
5485.472,6028.599,525.503,-121.190,45.750,525.503
5512.091,6028.750,542.702,-121.187,45.750,542.702
5538.876,6028.901,562.063,-121.185,45.750,562.063
5565.494,6029.053,575.820,-121.183,45.750,575.820
5592.280,6029.207,584.953,-121.181,45.750,584.953
5618.898,6029.359,591.950,-121.179,45.750,591.950
5645.684,6029.515,596.883,-121.176,45.750,596.883
5672.303,6029.669,597.955,-121.174,45.750,597.955
5698.921,6029.825,599.812,-121.172,45.750,599.812
5725.707,6029.981,600.164,-121.170,45.750,600.164
5752.491,6030.140,599.447,-121.168,45.750,599.447
5779.110,6030.297,600.769,-121.165,45.750,600.769
5805.729,6030.455,605.850,-121.163,45.750,605.850
5832.514,6030.615,613.430,-121.161,45.750,613.430
5859.133,6030.775,619.898,-121.159,45.750,619.898
5885.918,6030.936,620.017,-121.157,45.750,620.017
5912.537,6031.098,625.098,-121.155,45.750,625.098
5939.323,6031.260,629.729,-121.152,45.750,629.729
5965.941,6031.423,632.658,-121.150,45.750,632.658
5992.560,6031.587,636.344,-121.148,45.750,636.344
6019.345,6031.751,637.788,-121.146,45.750,637.788
6045.963,6031.917,634.948,-121.144,45.750,634.948
6072.749,6032.083,633.420,-121.141,45.750,633.420
6099.368,6032.250,631.846,-121.139,45.750,631.846
6126.153,6032.417,637.037,-121.137,45.750,637.037
6152.772,6032.585,644.772,-121.135,45.750,644.772
6179.391,6032.754,648.244,-121.133,45.750,648.244
6206.176,6032.924,655.535,-121.130,45.750,655.535
6232.960,6033.095,666.677,-121.128,45.750,666.677
6259.580,6033.266,670.983,-121.126,45.750,670.983
6286.199,6033.438,670.877,-121.124,45.750,670.877
6312.983,6033.610,670.313,-121.122,45.750,670.313
6339.602,6033.783,670.228,-121.119,45.750,670.228
6366.388,6033.958,671.120,-121.117,45.750,671.120
6393.006,6034.132,669.550,-121.115,45.750,669.550
6419.792,6034.309,666.438,-121.113,45.750,666.438
6446.411,6034.484,665.644,-121.111,45.750,665.644
6473.029,6034.661,668.474,-121.108,45.750,668.474
6499.814,6034.839,671.133,-121.106,45.750,671.133
6526.433,6035.017,670.177,-121.104,45.750,670.177
6553.218,6035.197,667.779,-121.102,45.750,667.779
6579.837,6035.376,668.642,-121.100,45.750,668.642
6606.622,6035.558,668.865,-121.098,45.750,668.865
6633.241,6035.739,667.167,-121.095,45.750,667.167
6659.859,6035.920,660.062,-121.093,45.750,660.062
6686.645,6036.104,652.067,-121.091,45.750,652.067
6713.430,6036.288,644.058,-121.089,45.750,644.058
6740.048,6036.472,635.291,-121.087,45.750,635.291
6766.667,6036.656,625.652,-121.084,45.750,625.652
6793.453,6036.843,598.905,-121.082,45.750,598.905
6820.071,6037.028,552.416,-121.080,45.750,552.416
-6819.803,6075.354,1032.343,-122.200,45.752,1032.343
-6793.185,6075.168,954.646,-122.198,45.752,954.646
-6766.402,6074.982,833.250,-122.196,45.752,833.250
-6739.784,6074.797,761.240,-122.193,45.752,761.240
-6713.166,6074.613,811.516,-122.191,45.752,811.516
-6686.382,6074.430,900.022,-122.189,45.752,900.022
-6659.598,6074.246,959.236,-122.187,45.752,959.236
-6632.980,6074.064,947.673,-122.185,45.752,947.673
-6606.362,6073.883,881.149,-122.182,45.752,881.149
-6579.578,6073.702,810.562,-122.180,45.752,810.562
-6552.960,6073.523,739.802,-122.178,45.752,739.802
-6526.176,6073.343,693.665,-122.176,45.752,693.665
-6499.559,6073.165,681.754,-122.174,45.752,681.754
-6472.774,6072.986,708.774,-122.172,45.752,708.774
-6446.157,6072.810,739.736,-122.169,45.752,739.736
-6419.539,6072.634,682.649,-122.167,45.752,682.649
-6392.754,6072.458,601.995,-122.165,45.752,601.995
-6366.137,6072.284,603.631,-122.163,45.752,603.631
-6339.353,6072.109,628.136,-122.161,45.752,628.136
-6312.735,6071.937,651.854,-122.158,45.752,651.854
-6285.951,6071.763,745.999,-122.156,45.752,745.999
-6259.334,6071.592,814.688,-122.154,45.752,814.688
-6232.549,6071.420,772.694,-122.152,45.752,772.694
-6205.931,6071.250,703.898,-122.150,45.752,703.898
-6179.147,6071.080,662.561,-122.147,45.752,662.561
-6152.530,6070.911,647.001,-122.145,45.752,647.001
-6125.912,6070.743,642.526,-122.143,45.752,642.526
-6099.128,6070.575,632.195,-122.141,45.752,632.195
-6072.510,6070.409,613.607,-122.139,45.752,613.607
-6045.726,6070.242,652.094,-122.136,45.752,652.094
-6019.108,6070.078,646.404,-122.134,45.752,646.404
-5992.324,6069.913,595.724,-122.132,45.752,595.724
-5965.707,6069.749,551.865,-122.130,45.752,551.865
-5939.089,6069.586,558.672,-122.128,45.752,558.672
-5912.304,6069.424,580.209,-122.125,45.752,580.209
-5885.521,6069.261,550.079,-122.123,45.752,550.079
-5858.903,6069.101,485.609,-122.121,45.752,485.609
-5832.285,6068.941,408.217,-122.119,45.752,408.217
-5805.501,6068.781,413.046,-122.117,45.752,413.046
-5778.883,6068.623,462.618,-122.115,45.752,462.618
-5752.099,6068.464,512.132,-122.112,45.752,512.132
-5725.481,6068.308,561.444,-122.110,45.752,561.444
-5698.697,6068.150,554.736,-122.108,45.752,554.736
-5672.080,6067.995,505.284,-122.106,45.752,505.284
-5645.462,6067.840,469.160,-122.104,45.752,469.160
-5618.677,6067.686,501.359,-122.101,45.752,501.359
-5592.060,6067.532,566.652,-122.099,45.752,566.652
-5565.275,6067.379,578.956,-122.097,45.752,578.956
-5538.658,6067.227,578.738,-122.095,45.752,578.738
-5511.874,6067.075,567.728,-122.093,45.752,567.728
-5485.256,6066.925,550.569,-122.090,45.752,550.569
-5458.638,6066.775,572.948,-122.088,45.752,572.948
-5431.854,6066.626,581.189,-122.086,45.752,581.189
-5405.070,6066.477,576.557,-122.084,45.752,576.557
-5378.452,6066.329,540.356,-122.082,45.752,540.356
-5351.834,6066.183,543.020,-122.079,45.752,543.020
-5325.051,6066.036,558.064,-122.077,45.752,558.064
-5298.433,6065.891,583.413,-122.075,45.752,583.413
-5271.648,6065.746,616.065,-122.073,45.752,616.065
-5245.031,6065.602,640.596,-122.071,45.752,640.596
-5218.247,6065.458,672.930,-122.068,45.752,672.930
-5191.629,6065.315,714.452,-122.066,45.752,714.452
-5165.011,6065.174,725.727,-122.064,45.752,725.727
-5138.227,6065.032,679.629,-122.062,45.752,679.629
-5111.609,6064.893,628.972,-122.060,45.752,628.972
-5084.825,6064.752,621.853,-122.058,45.752,621.853
-5058.208,6064.614,648.766,-122.055,45.752,648.766
-5031.423,6064.475,686.582,-122.053,45.752,686.582
-5004.806,6064.338,721.968,-122.051,45.752,721.968
-4978.188,6064.202,687.902,-122.049,45.752,687.902
-4951.404,6064.065,658.278,-122.047,45.752,658.278
-4924.619,6063.929,690.141,-122.044,45.752,690.141
-4898.002,6063.795,736.103,-122.042,45.752,736.103
-4871.384,6063.662,712.078,-122.040,45.752,712.078
-4844.600,6063.528,641.081,-122.038,45.752,641.081
-4817.982,6063.396,576.259,-122.036,45.752,576.259
-4791.198,6063.264,540.082,-122.033,45.752,540.082
-4764.580,6063.133,528.956,-122.031,45.752,528.956
-4737.796,6063.002,545.935,-122.029,45.752,545.935
-4711.179,6062.874,559.526,-122.027,45.752,559.526
-4684.561,6062.745,534.352,-122.025,45.752,534.352
-4657.776,6062.617,502.324,-122.022,45.752,502.324
-4631.159,6062.490,479.407,-122.020,45.752,479.407
-4604.375,6062.363,460.055,-122.018,45.752,460.055
-4577.591,6062.237,452.149,-122.016,45.752,452.149
-4550.973,6062.112,471.735,-122.014,45.752,471.735
-4524.355,6061.988,458.135,-122.012,45.752,458.135
-4497.737,6061.865,450.816,-122.009,45.752,450.816
-4470.953,6061.741,465.517,-122.007,45.752,465.517
-4444.169,6061.619,438.650,-122.005,45.752,438.650
-4417.551,6061.498,388.707,-122.003,45.752,388.707
-4390.934,6061.377,342.082,-122.001,45.752,342.082
-4364.149,6061.257,311.676,-121.998,45.752,311.676
-4337.532,6061.138,317.163,-121.996,45.752,317.163
-4310.748,6061.020,318.795,-121.994,45.752,318.795
-4284.129,6060.901,321.282,-121.992,45.752,321.282
-4257.346,6060.784,350.093,-121.990,45.752,350.093
-4230.728,6060.668,383.042,-121.987,45.752,383.042
-4204.110,6060.553,395.423,-121.985,45.752,395.423
-4177.326,6060.438,384.649,-121.983,45.752,384.649
-4150.708,6060.324,388.931,-121.981,45.752,388.931
-4123.924,6060.210,417.297,-121.979,45.752,417.297
-4097.140,6060.097,447.287,-121.976,45.752,447.287
-4070.522,6059.986,423.869,-121.974,45.752,423.869
-4043.904,6059.875,385.270,-121.972,45.752,385.270
-4017.120,6059.764,341.902,-121.970,45.752,341.902
-3990.502,6059.654,344.583,-121.968,45.752,344.583
-3963.719,6059.545,439.751,-121.965,45.752,439.751
-3937.101,6059.437,492.502,-121.963,45.752,492.502
-3910.317,6059.330,452.683,-121.961,45.752,452.683
-3883.699,6059.223,429.745,-121.959,45.752,429.745
-3857.081,6059.117,406.202,-121.957,45.752,406.202
-3830.297,6059.011,366.405,-121.955,45.752,366.405
-3803.513,6058.907,391.113,-121.952,45.752,391.113
-3776.895,6058.803,443.119,-121.950,45.752,443.119
-3750.277,6058.700,470.828,-121.948,45.752,470.828
-3723.660,6058.598,475.382,-121.946,45.752,475.382
-3696.875,6058.496,476.205,-121.944,45.752,476.205
-3670.091,6058.395,479.561,-121.941,45.752,479.561
-3643.473,6058.295,498.321,-121.939,45.752,498.321
-3616.689,6058.195,494.084,-121.937,45.752,494.084
-3590.072,6058.096,506.904,-121.935,45.752,506.904
-3563.454,6057.999,464.404,-121.933,45.752,464.404
-3536.670,6057.901,396.497,-121.930,45.752,396.497
-3510.052,6057.805,413.868,-121.928,45.752,413.868
-3483.268,6057.708,473.977,-121.926,45.752,473.977
-3456.650,6057.614,521.107,-121.924,45.752,521.107
-3429.866,6057.519,529.075,-121.922,45.752,529.075
-3403.248,6057.426,502.883,-121.919,45.752,502.883
-3376.630,6057.333,494.235,-121.917,45.752,494.235
-3349.846,6057.241,467.209,-121.915,45.752,467.209
-3323.062,6057.149,459.126,-121.913,45.752,459.126
-3296.444,6057.059,476.207,-121.911,45.752,476.207
-3269.827,6056.969,491.466,-121.908,45.752,491.466
-3243.043,6056.879,495.831,-121.906,45.752,495.831
-3216.425,6056.791,522.077,-121.904,45.752,522.077
-3189.641,6056.703,559.478,-121.902,45.752,559.478
-3163.023,6056.616,597.909,-121.900,45.752,597.909
-3136.239,6056.529,649.785,-121.898,45.752,649.785
-3109.621,6056.444,693.586,-121.895,45.752,693.586
-3083.003,6056.359,716.978,-121.893,45.752,716.978
-3056.219,6056.275,738.302,-121.891,45.752,738.302
-3029.601,6056.192,768.339,-121.889,45.752,768.339
-3002.817,6056.109,780.017,-121.887,45.752,780.017
-2976.200,6056.027,769.682,-121.884,45.752,769.682
-2949.416,6055.946,747.965,-121.882,45.752,747.965
-2922.798,6055.866,715.805,-121.880,45.752,715.805
-2896.180,6055.786,686.029,-121.878,45.752,686.029
-2869.396,6055.707,648.231,-121.876,45.752,648.231
-2842.612,6055.628,619.553,-121.873,45.752,619.553
-2815.994,6055.551,638.050,-121.871,45.752,638.050
-2789.376,6055.475,605.161,-121.869,45.752,605.161
-2762.592,6055.398,568.019,-121.867,45.752,568.019
-2735.974,6055.323,530.263,-121.865,45.752,530.263
-2709.190,6055.249,474.192,-121.862,45.752,474.192
-2682.572,6055.174,410.362,-121.860,45.752,410.362
-2655.788,6055.101,355.060,-121.858,45.752,355.060
-2629.170,6055.029,336.700,-121.856,45.752,336.700
-2602.552,6054.958,316.863,-121.854,45.752,316.863
-2575.768,6054.886,281.551,-121.852,45.752,281.551
-2549.151,6054.816,275.452,-121.849,45.752,275.452
-2522.367,6054.747,252.283,-121.847,45.752,252.283
-2495.749,6054.678,214.676,-121.845,45.752,214.676
-2468.965,6054.609,190.240,-121.843,45.752,190.240
-2442.347,6054.542,185.454,-121.841,45.752,185.454
-2415.729,6054.477,180.278,-121.838,45.752,180.278
-2388.945,6054.410,179.316,-121.836,45.752,179.316
-2362.161,6054.345,178.847,-121.834,45.752,178.847
-2335.543,6054.281,177.644,-121.832,45.752,177.644
-2308.925,6054.217,176.664,-121.830,45.752,176.664
-2282.141,6054.154,175.472,-121.827,45.752,175.472
-2255.523,6054.092,174.400,-121.825,45.752,174.400
-2228.739,6054.030,173.467,-121.823,45.752,173.467
-2202.122,6053.970,170.323,-121.821,45.752,170.323
-2175.337,6053.910,154.037,-121.819,45.752,154.037
-2148.719,6053.851,118.133,-121.816,45.752,118.133
-2122.102,6053.792,105.852,-121.814,45.752,105.852
-2095.318,6053.734,162.019,-121.812,45.752,162.019
-2068.700,6053.677,198.491,-121.810,45.752,198.491
-2041.916,6053.621,195.567,-121.808,45.752,195.567
-2015.298,6053.565,178.774,-121.805,45.752,178.774
-1988.514,6053.511,178.193,-121.803,45.752,178.193
-1961.896,6053.457,182.814,-121.801,45.752,182.814
-1935.278,6053.403,175.627,-121.799,45.752,175.627
-1908.494,6053.351,179.720,-121.797,45.752,179.720
-1881.710,6053.298,221.363,-121.795,45.752,221.363
-1855.092,6053.247,284.378,-121.792,45.752,284.378
-1828.475,6053.197,315.677,-121.790,45.752,315.677
-1801.690,6053.147,325.288,-121.788,45.752,325.288
-1775.073,6053.098,352.762,-121.786,45.752,352.762
-1748.289,6053.050,370.141,-121.784,45.752,370.141
-1721.671,6053.002,365.832,-121.781,45.752,365.832
-1694.887,6052.955,355.498,-121.779,45.752,355.498
-1668.269,6052.909,339.170,-121.777,45.752,339.170
-1641.651,6052.864,323.660,-121.775,45.752,323.660
-1614.867,6052.819,296.587,-121.773,45.752,296.587
-1588.083,6052.775,247.868,-121.770,45.752,247.868
-1561.465,6052.732,234.722,-121.768,45.752,234.722
-1534.847,6052.690,232.409,-121.766,45.752,232.409
-1508.063,6052.648,247.004,-121.764,45.752,247.004
-1481.445,6052.607,290.269,-121.762,45.752,290.269
-1454.661,6052.567,334.089,-121.759,45.752,334.089
-1428.043,6052.527,366.598,-121.757,45.752,366.598
-1401.259,6052.488,395.417,-121.755,45.752,395.417
-1374.642,6052.451,406.836,-121.753,45.752,406.836
-1348.024,6052.414,455.915,-121.751,45.752,455.915
-1321.240,6052.376,502.920,-121.748,45.752,502.920
-1294.622,6052.341,538.613,-121.746,45.752,538.613
-1267.838,6052.306,577.375,-121.744,45.752,577.375
-1241.220,6052.271,612.204,-121.742,45.752,612.204
-1214.436,6052.238,628.932,-121.740,45.752,628.932
-1187.818,6052.205,625.400,-121.738,45.752,625.400
-1161.200,6052.173,629.835,-121.735,45.752,629.835
-1134.416,6052.142,634.044,-121.733,45.752,634.044
-1107.632,6052.110,657.337,-121.731,45.752,657.337
-1081.014,6052.081,681.603,-121.729,45.752,681.603
-1054.396,6052.051,706.290,-121.727,45.752,706.290
-1027.612,6052.023,734.659,-121.724,45.752,734.659
-1000.995,6051.995,784.690,-121.722,45.752,784.690
-974.210,6051.968,842.072,-121.720,45.752,842.072
-947.593,6051.942,908.961,-121.718,45.752,908.961
-920.809,6051.916,1010.214,-121.716,45.752,1010.214
-894.191,6051.891,1064.048,-121.713,45.752,1064.048
-867.573,6051.867,1051.378,-121.711,45.752,1051.378
-840.789,6051.844,1025.725,-121.709,45.752,1025.725
-814.171,6051.821,1019.210,-121.707,45.752,1019.210
-787.387,6051.799,1022.567,-121.705,45.752,1022.567
-760.603,6051.778,1010.663,-121.702,45.752,1010.663
-733.985,6051.757,1013.493,-121.700,45.752,1013.493
-707.367,6051.738,974.343,-121.698,45.752,974.343
-680.750,6051.719,892.006,-121.696,45.752,892.006
-653.965,6051.700,807.495,-121.694,45.752,807.495
-627.181,6051.683,718.494,-121.692,45.752,718.494
-600.563,6051.666,656.973,-121.689,45.752,656.973
-573.946,6051.650,622.119,-121.687,45.752,622.119
-547.162,6051.634,592.482,-121.685,45.752,592.482
-520.544,6051.620,565.916,-121.683,45.752,565.916
-493.760,6051.606,555.178,-121.681,45.752,555.178
-467.142,6051.593,536.761,-121.678,45.752,536.761
-440.358,6051.581,516.845,-121.676,45.752,516.845
-413.740,6051.569,497.577,-121.674,45.752,497.577
-387.122,6051.558,464.065,-121.672,45.752,464.065
-360.338,6051.547,436.983,-121.670,45.752,436.983
-333.720,6051.538,437.354,-121.667,45.752,437.354
-306.936,6051.529,427.249,-121.665,45.752,427.249
-280.152,6051.521,415.834,-121.663,45.752,415.834
-253.534,6051.514,378.360,-121.661,45.752,378.360
-226.917,6051.507,349.701,-121.659,45.752,349.701
-200.299,6051.501,337.613,-121.656,45.752,337.613
-173.515,6051.496,325.174,-121.654,45.752,325.174
-146.730,6051.492,314.375,-121.652,45.752,314.375
-120.113,6051.488,306.892,-121.650,45.752,306.892
-93.329,6051.485,297.699,-121.648,45.752,297.699
-66.711,6051.483,291.291,-121.645,45.752,291.291
-40.093,6051.482,281.608,-121.643,45.752,281.608
-13.309,6051.481,254.208,-121.641,45.752,254.208
13.309,6051.481,227.907,-121.639,45.752,227.907
40.093,6051.482,263.945,-121.637,45.752,263.945
66.711,6051.483,287.711,-121.635,45.752,287.711
93.329,6051.485,293.264,-121.632,45.752,293.264
120.113,6051.488,300.942,-121.630,45.752,300.942
146.730,6051.492,306.829,-121.628,45.752,306.829
173.515,6051.496,312.873,-121.626,45.752,312.873
200.299,6051.501,317.827,-121.624,45.752,317.827
226.917,6051.507,323.208,-121.621,45.752,323.208
253.534,6051.514,333.192,-121.619,45.752,333.192
280.318,6051.521,348.533,-121.617,45.752,348.533
306.936,6051.529,383.203,-121.615,45.752,383.203
333.720,6051.538,455.290,-121.613,45.752,455.290
360.338,6051.547,518.636,-121.610,45.752,518.636
387.122,6051.558,559.848,-121.608,45.752,559.848
413.740,6051.569,595.746,-121.606,45.752,595.746
440.358,6051.581,626.605,-121.604,45.752,626.605
467.142,6051.593,632.036,-121.602,45.752,632.036
493.926,6051.606,630.170,-121.599,45.752,630.170
520.544,6051.620,632.183,-121.597,45.752,632.183
547.162,6051.634,642.377,-121.595,45.752,642.377
573.946,6051.650,665.261,-121.593,45.752,665.261
600.563,6051.666,695.709,-121.591,45.752,695.709
627.348,6051.683,725.516,-121.588,45.752,725.516
653.965,6051.700,770.307,-121.586,45.752,770.307
680.750,6051.719,806.419,-121.584,45.752,806.419
707.367,6051.738,822.911,-121.582,45.752,822.911
733.985,6051.757,815.862,-121.580,45.752,815.862
760.769,6051.778,772.836,-121.578,45.752,772.836
787.387,6051.799,711.730,-121.575,45.752,711.730
814.171,6051.821,657.642,-121.573,45.752,657.642
840.789,6051.844,612.166,-121.571,45.752,612.166
867.573,6051.867,566.264,-121.569,45.752,566.264
894.191,6051.891,521.607,-121.567,45.752,521.607
920.809,6051.916,480.340,-121.564,45.752,480.340
947.593,6051.942,451.741,-121.562,45.752,451.741
974.377,6051.968,430.319,-121.560,45.752,430.319
1000.995,6051.995,416.525,-121.558,45.752,416.525
1027.612,6052.023,404.862,-121.556,45.752,404.862
1054.396,6052.051,399.755,-121.553,45.752,399.755
1081.014,6052.081,391.343,-121.551,45.752,391.343
1107.798,6052.111,380.309,-121.549,45.752,380.309
1134.416,6052.142,357.837,-121.547,45.752,357.837
1161.200,6052.173,332.191,-121.545,45.752,332.191
1187.818,6052.205,309.835,-121.542,45.752,309.835
1214.436,6052.238,276.221,-121.540,45.752,276.221
1241.220,6052.271,233.603,-121.538,45.752,233.603
1267.838,6052.306,212.795,-121.536,45.752,212.795
1294.622,6052.341,206.345,-121.534,45.752,206.345
1321.240,6052.376,180.324,-121.532,45.752,180.324
1348.024,6052.414,144.283,-121.529,45.752,144.283
1374.642,6052.451,95.807,-121.527,45.752,95.807
1401.259,6052.488,64.950,-121.525,45.752,64.950
1428.043,6052.527,74.765,-121.523,45.752,74.765
1454.828,6052.567,79.489,-121.521,45.752,79.489
1481.445,6052.607,102.928,-121.518,45.752,102.928
1508.063,6052.648,148.744,-121.516,45.752,148.744
1534.847,6052.690,230.160,-121.514,45.752,230.160
1561.465,6052.732,315.535,-121.512,45.752,315.535
1588.249,6052.776,354.889,-121.510,45.752,354.889
1614.867,6052.819,393.719,-121.507,45.752,393.719
1641.651,6052.864,431.419,-121.505,45.752,431.419
1668.269,6052.909,453.150,-121.503,45.752,453.150
1694.887,6052.955,454.951,-121.501,45.752,454.951
1721.671,6053.002,457.928,-121.499,45.752,457.928
1748.289,6053.050,448.729,-121.496,45.752,448.729
1775.073,6053.098,428.590,-121.494,45.752,428.590
1801.690,6053.147,398.098,-121.492,45.752,398.098
1828.475,6053.197,368.179,-121.490,45.752,368.179
1855.092,6053.247,360.339,-121.488,45.752,360.339
1881.710,6053.298,353.904,-121.485,45.752,353.904
1908.494,6053.351,322.247,-121.483,45.752,322.247
1935.278,6053.403,305.627,-121.481,45.752,305.627
1961.896,6053.457,293.145,-121.479,45.752,293.145
1988.514,6053.511,305.514,-121.477,45.752,305.514
2015.298,6053.565,308.805,-121.475,45.752,308.805
2041.916,6053.621,303.790,-121.472,45.752,303.790
2068.700,6053.677,316.208,-121.470,45.752,316.208
2095.318,6053.734,355.205,-121.468,45.752,355.205
2122.102,6053.792,410.820,-121.466,45.752,410.820
2148.719,6053.851,452.806,-121.464,45.752,452.806
2175.337,6053.910,477.536,-121.461,45.752,477.536
2202.122,6053.970,514.552,-121.459,45.752,514.552
2228.739,6054.030,521.891,-121.457,45.752,521.891
2255.523,6054.092,524.934,-121.455,45.752,524.934
2282.141,6054.154,563.163,-121.453,45.752,563.163
2308.925,6054.217,590.665,-121.450,45.752,590.665
2335.543,6054.281,616.665,-121.448,45.752,616.665
2362.161,6054.345,627.495,-121.446,45.752,627.495
2388.945,6054.410,633.397,-121.444,45.752,633.397
2415.729,6054.477,627.928,-121.442,45.752,627.928
2442.347,6054.542,622.173,-121.439,45.752,622.173
2468.965,6054.609,618.811,-121.437,45.752,618.811
2495.749,6054.678,608.388,-121.435,45.752,608.388
2522.367,6054.747,607.198,-121.433,45.752,607.198
2549.151,6054.816,606.550,-121.431,45.752,606.550
2575.768,6054.886,594.928,-121.428,45.752,594.928
2602.552,6054.958,584.556,-121.426,45.752,584.556
2629.170,6055.029,586.664,-121.424,45.752,586.664
2655.788,6055.101,587.748,-121.422,45.752,587.748
2682.572,6055.174,588.348,-121.420,45.752,588.348
2709.356,6055.249,595.190,-121.418,45.752,595.190
2735.974,6055.323,598.271,-121.415,45.752,598.271
2762.592,6055.398,598.757,-121.413,45.752,598.757
2789.376,6055.475,604.335,-121.411,45.752,604.335
2815.994,6055.551,613.384,-121.409,45.752,613.384
2842.778,6055.629,606.730,-121.407,45.752,606.730
2869.396,6055.707,610.756,-121.404,45.752,610.756
2896.180,6055.786,615.992,-121.402,45.752,615.992
2922.798,6055.866,621.255,-121.400,45.752,621.255
2949.416,6055.946,628.508,-121.398,45.752,628.508
2976.200,6056.027,631.802,-121.396,45.752,631.802
3002.817,6056.109,629.578,-121.393,45.752,629.578
3029.601,6056.192,627.322,-121.391,45.752,627.322
3056.385,6056.276,619.180,-121.389,45.752,619.180
3083.003,6056.359,596.160,-121.387,45.752,596.160
3109.621,6056.444,552.064,-121.385,45.752,552.064
3136.239,6056.529,517.100,-121.382,45.752,517.100
3163.023,6056.616,467.912,-121.380,45.752,467.912
3189.807,6056.704,386.715,-121.378,45.752,386.715
3216.425,6056.791,303.571,-121.376,45.752,303.571
3243.043,6056.879,235.066,-121.374,45.752,235.066
3269.827,6056.969,228.965,-121.372,45.752,228.965
3296.444,6057.059,290.248,-121.369,45.752,290.248
3323.229,6057.150,356.299,-121.367,45.752,356.299
3349.846,6057.241,347.413,-121.365,45.752,347.413
3376.630,6057.333,319.983,-121.363,45.752,319.983
3403.248,6057.426,391.612,-121.361,45.752,391.612
3429.866,6057.519,482.627,-121.358,45.752,482.627
3456.650,6057.614,526.080,-121.356,45.752,526.080
3483.268,6057.708,530.412,-121.354,45.752,530.412
3510.052,6057.805,546.803,-121.352,45.752,546.803
3536.836,6057.902,556.823,-121.350,45.752,556.823
3563.454,6057.999,556.542,-121.347,45.752,556.542
3590.072,6058.096,545.499,-121.345,45.752,545.499
3616.689,6058.195,538.486,-121.343,45.752,538.486
3643.473,6058.295,532.135,-121.341,45.752,532.135
3670.258,6058.396,531.148,-121.339,45.752,531.148
3696.875,6058.496,526.851,-121.336,45.752,526.851
3723.660,6058.598,514.407,-121.334,45.752,514.407
3750.277,6058.700,511.299,-121.332,45.752,511.299
3776.895,6058.803,506.056,-121.330,45.752,506.056
3803.679,6058.907,490.233,-121.328,45.752,490.233
3830.297,6059.011,490.362,-121.325,45.752,490.362
3857.081,6059.117,471.947,-121.323,45.752,471.947
3883.699,6059.223,464.618,-121.321,45.752,464.618
3910.317,6059.330,466.343,-121.319,45.752,466.343
3937.101,6059.437,480.767,-121.317,45.752,480.767
3963.719,6059.545,477.914,-121.315,45.752,477.914
3990.502,6059.654,482.057,-121.312,45.752,482.057
4017.286,6059.765,484.910,-121.310,45.752,484.910
4043.904,6059.875,479.099,-121.308,45.752,479.099
4070.522,6059.986,478.921,-121.306,45.752,478.921
4097.140,6060.097,474.295,-121.304,45.752,474.295
4123.924,6060.210,461.947,-121.301,45.752,461.947
4150.708,6060.324,462.455,-121.299,45.752,462.455
4177.326,6060.438,474.692,-121.297,45.752,474.692
4204.110,6060.553,474.456,-121.295,45.752,474.456
4230.728,6060.668,475.397,-121.293,45.752,475.397
4257.346,6060.784,464.469,-121.290,45.752,464.469
4284.129,6060.901,456.302,-121.288,45.752,456.302
4310.748,6061.020,474.951,-121.286,45.752,474.951
4337.532,6061.138,480.824,-121.284,45.752,480.824
4364.149,6061.257,483.904,-121.282,45.752,483.904
4390.934,6061.377,479.471,-121.279,45.752,479.471
4417.551,6061.498,456.275,-121.277,45.752,456.275
